year,tmID,franchID,confID,rank,playoff,firstRound,semis,finals,name,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,GP_x,playerID,stint_x,GP_y,GS,minutes,points,PF,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,height,weight,birthDate,deathDate,award,coachID,stint_y,won_y,lost_y,post_wins,post_losses,winrate
3,PHO,PHO,WE,7,N,,,,Phoenix Mercury,793,1889,405,538,100,328,292,626,918,427,623,267,491,94,2091,850,1870,436,608,155,388,309,692,1001,532,600,268,491,127,2291,32,chriska01w,0,30,2,413,120,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,171,1980-11-16,0000-00-00,,sharpli99w,2,5,17,0,0,34.375
3,PHO,PHO,WE,7,N,,,,Phoenix Mercury,793,1889,405,538,100,328,292,626,918,427,623,267,491,94,2091,850,1870,436,608,155,388,309,692,1001,532,600,268,491,127,2291,32,gilloje01w,0,31,31,874,473,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,180,1964-06-13,0000-00-00,,coopecy01w,1,6,4,0,0,34.375
3,PHO,PHO,WE,7,N,,,,Phoenix Mercury,793,1889,405,538,100,328,292,626,918,427,623,267,491,94,2091,850,1870,436,608,155,388,309,692,1001,532,600,268,491,127,2291,32,gilloje01w,0,31,31,874,473,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,180,1964-06-13,0000-00-00,,sharpli99w,2,5,17,0,0,34.375
3,PHO,PHO,WE,7,N,,,,Phoenix Mercury,793,1889,405,538,100,328,292,626,918,427,623,267,491,94,2091,850,1870,436,608,155,388,309,692,1001,532,600,268,491,127,2291,32,grubigo01w,0,32,31,859,317,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,165,1972-08-20,0000-00-00,,coopecy01w,1,6,4,0,0,34.375
3,PHO,PHO,WE,7,N,,,,Phoenix Mercury,793,1889,405,538,100,328,292,626,918,427,623,267,491,94,2091,850,1870,436,608,155,388,309,692,1001,532,600,268,491,127,2291,32,grubigo01w,0,32,31,859,317,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,165,1972-08-20,0000-00-00,,sharpli99w,2,5,17,0,0,34.375
3,PHO,PHO,WE,7,N,,,,Phoenix Mercury,793,1889,405,538,100,328,292,626,918,427,623,267,491,94,2091,850,1870,436,608,155,388,309,692,1001,532,600,268,491,127,2291,32,harrili01w,0,32,28,899,262,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,164,1971-01-02,0000-00-00,,coopecy01w,1,6,4,0,0,34.375
3,PHO,PHO,WE,7,N,,,,Phoenix Mercury,793,1889,405,538,100,328,292,626,918,427,623,267,491,94,2091,850,1870,436,608,155,388,309,692,1001,532,600,268,491,127,2291,32,harrili01w,0,32,28,899,262,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,164,1971-01-02,0000-00-00,,sharpli99w,2,5,17,0,0,34.375
3,PHO,PHO,WE,7,N,,,,Phoenix Mercury,793,1889,405,538,100,328,292,626,918,427,623,267,491,94,2091,850,1870,436,608,155,388,309,692,1001,532,600,268,491,127,2291,32,mahonsh01w,0,3,0,13,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,178,1977-07-03,0000-00-00,,coopecy01w,1,6,4,0,0,34.375
3,PHO,PHO,WE,7,N,,,,Phoenix Mercury,793,1889,405,538,100,328,292,626,918,427,623,267,491,94,2091,850,1870,436,608,155,388,309,692,1001,532,600,268,491,127,2291,32,mahonsh01w,0,3,0,13,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,178,1977-07-03,0000-00-00,,sharpli99w,2,5,17,0,0,34.375
3,PHO,PHO,WE,7,N,,,,Phoenix Mercury,793,1889,405,538,100,328,292,626,918,427,623,267,491,94,2091,850,1870,436,608,155,388,309,692,1001,532,600,268,491,127,2291,32,moisead01w,0,32,4,619,193,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,140,1978-12-06,0000-00-00,,coopecy01w,1,6,4,0,0,34.375
3,PHO,PHO,WE,7,N,,,,Phoenix Mercury,793,1889,405,538,100,328,292,626,918,427,623,267,491,94,2091,850,1870,436,608,155,388,309,692,1001,532,600,268,491,127,2291,32,moisead01w,0,32,4,619,193,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,140,1978-12-06,0000-00-00,,sharpli99w,2,5,17,0,0,34.375
3,PHO,PHO,WE,7,N,,,,Phoenix Mercury,793,1889,405,538,100,328,292,626,918,427,623,267,491,94,2091,850,1870,436,608,155,388,309,692,1001,532,600,268,491,127,2291,32,reedbr01w,0,5,4,85,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,168,1977-02-17,0000-00-00,,coopecy01w,1,6,4,0,0,34.375
3,PHO,PHO,WE,7,N,,,,Phoenix Mercury,793,1889,405,538,100,328,292,626,918,427,623,267,491,94,2091,850,1870,436,608,155,388,309,692,1001,532,600,268,491,127,2291,32,reedbr01w,0,5,4,85,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,168,1977-02-17,0000-00-00,,sharpli99w,2,5,17,0,0,34.375
3,PHO,PHO,WE,7,N,,,,Phoenix Mercury,793,1889,405,538,100,328,292,626,918,427,623,267,491,94,2091,850,1870,436,608,155,388,309,692,1001,532,600,268,491,127,2291,32,reidtr01w,0,24,12,421,113,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,150,1976-11-01,0000-00-00,,coopecy01w,1,6,4,0,0,34.375
3,PHO,PHO,WE,7,N,,,,Phoenix Mercury,793,1889,405,538,100,328,292,626,918,427,623,267,491,94,2091,850,1870,436,608,155,388,309,692,1001,532,600,268,491,127,2291,32,reidtr01w,0,24,12,421,113,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,150,1976-11-01,0000-00-00,,sharpli99w,2,5,17,0,0,34.375
3,PHO,PHO,WE,7,N,,,,Phoenix Mercury,793,1889,405,538,100,328,292,626,918,427,623,267,491,94,2091,850,1870,436,608,155,388,309,692,1001,532,600,268,491,127,2291,32,saundja01w,0,27,1,302,99,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,145,1979-08-21,0000-00-00,,coopecy01w,1,6,4,0,0,34.375
3,PHO,PHO,WE,7,N,,,,Phoenix Mercury,793,1889,405,538,100,328,292,626,918,427,623,267,491,94,2091,850,1870,436,608,155,388,309,692,1001,532,600,268,491,127,2291,32,saundja01w,0,27,1,302,99,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,145,1979-08-21,0000-00-00,,sharpli99w,2,5,17,0,0,34.375
3,PHO,PHO,WE,7,N,,,,Phoenix Mercury,793,1889,405,538,100,328,292,626,918,427,623,267,491,94,2091,850,1870,436,608,155,388,309,692,1001,532,600,268,491,127,2291,32,tuvicsl01w,0,26,1,320,86,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,194,1977-09-19,0000-00-00,,coopecy01w,1,6,4,0,0,34.375
3,PHO,PHO,WE,7,N,,,,Phoenix Mercury,793,1889,405,538,100,328,292,626,918,427,623,267,491,94,2091,850,1870,436,608,155,388,309,692,1001,532,600,268,491,127,2291,32,tuvicsl01w,0,26,1,320,86,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,194,1977-09-19,0000-00-00,,sharpli99w,2,5,17,0,0,34.375
3,PHO,PHO,WE,7,N,,,,Phoenix Mercury,793,1889,405,538,100,328,292,626,918,427,623,267,491,94,2091,850,1870,436,608,155,388,309,692,1001,532,600,268,491,127,2291,32,vealkr01w,0,23,10,361,71,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,150,1981-07-24,0000-00-00,,coopecy01w,1,6,4,0,0,34.375
3,PHO,PHO,WE,7,N,,,,Phoenix Mercury,793,1889,405,538,100,328,292,626,918,427,623,267,491,94,2091,850,1870,436,608,155,388,309,692,1001,532,600,268,491,127,2291,32,vealkr01w,0,23,10,361,71,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,150,1981-07-24,0000-00-00,,sharpli99w,2,5,17,0,0,34.375
3,PHO,PHO,WE,7,N,,,,Phoenix Mercury,793,1889,405,538,100,328,292,626,918,427,623,267,491,94,2091,850,1870,436,608,155,388,309,692,1001,532,600,268,491,127,2291,32,williad01w,0,32,30,878,200,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,170,1977-02-15,0000-00-00,,coopecy01w,1,6,4,0,0,34.375
3,PHO,PHO,WE,7,N,,,,Phoenix Mercury,793,1889,405,538,100,328,292,626,918,427,623,267,491,94,2091,850,1870,436,608,155,388,309,692,1001,532,600,268,491,127,2291,32,williad01w,0,32,30,878,200,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,170,1977-02-15,0000-00-00,,sharpli99w,2,5,17,0,0,34.375
3,PHO,PHO,WE,7,N,,,,Phoenix Mercury,793,1889,405,538,100,328,292,626,918,427,623,267,491,94,2091,850,1870,436,608,155,388,309,692,1001,532,600,268,491,127,2291,32,zakalok01w,2,5,0,37,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,174,1977-12-18,0000-00-00,,coopecy01w,1,6,4,0,0,34.375
3,PHO,PHO,WE,7,N,,,,Phoenix Mercury,793,1889,405,538,100,328,292,626,918,427,623,267,491,94,2091,850,1870,436,608,155,388,309,692,1001,532,600,268,491,127,2291,32,zakalok01w,2,5,0,37,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,174,1977-12-18,0000-00-00,,sharpli99w,2,5,17,0,0,34.375
4,PHO,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,1000,461,664,310,463,111,2097,834,1867,466,626,136,371,303,811,1114,509,667,275,610,146,2270,34,browned01w,0,34,6,524,118,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,163,1978-07-01,0000-00-00,,shumajo01w,0,8,26,0,0,23.52941176470588
4,PHO,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,1000,461,664,310,463,111,2097,834,1867,466,626,136,371,303,811,1114,509,667,275,610,146,2270,34,castriz01w,0,16,0,178,69,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,140,1982-03-13,0000-00-00,,shumajo01w,0,8,26,0,0,23.52941176470588
4,PHO,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,1000,461,664,310,463,111,2097,834,1867,466,626,136,371,303,811,1114,509,667,275,610,146,2270,34,chriska01w,0,30,16,659,206,104,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,171,1980-11-16,0000-00-00,,shumajo01w,0,8,26,0,0,23.52941176470588
4,PHO,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,1000,461,664,310,463,111,2097,834,1867,466,626,136,371,303,811,1114,509,667,275,610,146,2270,34,curryed01w,0,20,0,205,33,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,138,1979-07-09,0000-00-00,,shumajo01w,0,8,26,0,0,23.52941176470588
4,PHO,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,1000,461,664,310,463,111,2097,834,1867,466,626,136,371,303,811,1114,509,667,275,610,146,2270,34,daleygr01w,0,3,0,28,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,147,1978-06-26,0000-00-00,,shumajo01w,0,8,26,0,0,23.52941176470588
4,PHO,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,1000,461,664,310,463,111,2097,834,1867,466,626,136,371,303,811,1114,509,667,275,610,146,2270,34,deforan01w,0,34,27,1065,405,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,160,1976-04-14,0000-00-00,,shumajo01w,0,8,26,0,0,23.52941176470588
4,PHO,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,1000,461,664,310,463,111,2097,834,1867,466,626,136,371,303,811,1114,509,667,275,610,146,2270,34,harrili01w,0,33,33,838,183,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,164,1971-01-02,0000-00-00,,shumajo01w,0,8,26,0,0,23.52941176470588
4,PHO,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,1000,461,664,310,463,111,2097,834,1867,466,626,136,371,303,811,1114,509,667,275,610,146,2270,34,ivanyda01w,0,4,0,34,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,135,1976-03-18,0000-00-00,,shumajo01w,0,8,26,0,0,23.52941176470588
4,PHO,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,1000,461,664,310,463,111,2097,834,1867,466,626,136,371,303,811,1114,509,667,275,610,146,2270,34,jacksta02w,0,34,34,958,300,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,118,1978-04-22,0000-00-00,,shumajo01w,0,8,26,0,0,23.52941176470588
4,PHO,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,1000,461,664,310,463,111,2097,834,1867,466,626,136,371,303,811,1114,509,667,275,610,146,2270,34,malloso01w,0,6,0,44,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,210,1981-09-02,0000-00-00,,shumajo01w,0,8,26,0,0,23.52941176470588
4,PHO,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,1000,461,664,310,463,111,2097,834,1867,466,626,136,371,303,811,1114,509,667,275,610,146,2270,34,mooreta01w,2,11,0,110,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,167,1980-04-11,0000-00-00,,shumajo01w,0,8,26,0,0,23.52941176470588
4,PHO,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,1000,461,664,310,463,111,2097,834,1867,466,626,136,371,303,811,1114,509,667,275,610,146,2270,34,pavlimi01w,0,8,0,29,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,175,1977-11-27,0000-00-00,,shumajo01w,0,8,26,0,0,23.52941176470588
4,PHO,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,1000,461,664,310,463,111,2097,834,1867,466,626,136,371,303,811,1114,509,667,275,610,146,2270,34,pierspl01w,0,33,5,602,198,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,181,1981-08-30,0000-00-00,,shumajo01w,0,8,26,0,0,23.52941176470588
4,PHO,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,1000,461,664,310,463,111,2097,834,1867,466,626,136,371,303,811,1114,509,667,275,610,146,2270,34,raglafe01w,0,3,0,39,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,133,1980-02-03,0000-00-00,,shumajo01w,0,8,26,0,0,23.52941176470588
4,PHO,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,1000,461,664,310,463,111,2097,834,1867,466,626,136,371,303,811,1114,509,667,275,610,146,2270,34,reidtr01w,0,2,0,12,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,150,1976-11-01,0000-00-00,,shumajo01w,0,8,26,0,0,23.52941176470588
4,PHO,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,1000,461,664,310,463,111,2097,834,1867,466,626,136,371,303,811,1114,509,667,275,610,146,2270,34,slavtge01w,0,2,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,160,1979-10-20,0000-00-00,,shumajo01w,0,8,26,0,0,23.52941176470588
4,PHO,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,1000,461,664,310,463,111,2097,834,1867,466,626,136,371,303,811,1114,509,667,275,610,146,2270,34,smithch03w,0,4,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,148,1973-08-23,0000-00-00,,shumajo01w,0,8,26,0,0,23.52941176470588
4,PHO,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,1000,461,664,310,463,111,2097,834,1867,466,626,136,371,303,811,1114,509,667,275,610,146,2270,34,thomast01w,1,19,1,187,46,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,154,1978-08-29,0000-00-00,,shumajo01w,0,8,26,0,0,23.52941176470588
4,PHO,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,1000,461,664,310,463,111,2097,834,1867,466,626,136,371,303,811,1114,509,667,275,610,146,2270,34,tuvicsl01w,0,17,14,365,127,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,194,1977-09-19,0000-00-00,,shumajo01w,0,8,26,0,0,23.52941176470588
4,PHO,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,1000,461,664,310,463,111,2097,834,1867,466,626,136,371,303,811,1114,509,667,275,610,146,2270,34,williad01w,0,34,33,985,334,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,170,1977-02-15,0000-00-00,,shumajo01w,0,8,26,0,0,23.52941176470588
4,PHO,PHO,WE,7,N,,,,Phoenix Mercury,801,2095,379,556,116,349,357,643,1000,461,664,310,463,111,2097,834,1867,466,626,136,371,303,811,1114,509,667,275,610,146,2270,34,yilmane01w,0,5,1,34,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,193,1980-06-06,0000-00-00,,shumajo01w,0,8,26,0,0,23.52941176470588
5,PHO,PHO,WE,5,N,,,,Phoenix Mercury,826,1922,456,598,192,519,264,652,916,501,748,282,453,137,2300,784,1845,534,724,133,348,309,711,1020,456,660,226,536,137,2235,34,chriska01w,0,32,1,407,50,89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,171,1980-11-16,0000-00-00,,grafca99wc,0,17,17,0,0,50.0
5,PHO,PHO,WE,5,N,,,,Phoenix Mercury,826,1922,456,598,192,519,264,652,916,501,748,282,453,137,2300,784,1845,534,724,133,348,309,711,1020,456,660,226,536,137,2235,34,deforan01w,0,34,34,1152,488,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,160,1976-04-14,0000-00-00,,grafca99wc,0,17,17,0,0,50.0
5,PHO,PHO,WE,5,N,,,,Phoenix Mercury,826,1922,456,598,192,519,264,652,916,501,748,282,453,137,2300,784,1845,534,724,133,348,309,711,1020,456,660,226,536,137,2235,34,jacksgw01w,2,14,0,136,56,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,182,1980-10-23,0000-00-00,,grafca99wc,0,17,17,0,0,50.0
5,PHO,PHO,WE,5,N,,,,Phoenix Mercury,826,1922,456,598,192,519,264,652,916,501,748,282,453,137,2300,784,1845,534,724,133,348,309,711,1020,456,660,226,536,137,2235,34,kingija01w,2,13,0,128,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,150,1976-01-20,0000-00-00,,grafca99wc,0,17,17,0,0,50.0
5,PHO,PHO,WE,5,N,,,,Phoenix Mercury,826,1922,456,598,192,519,264,652,916,501,748,282,453,137,2300,784,1845,534,724,133,348,309,711,1020,456,660,226,536,137,2235,34,mccrani01w,0,27,9,371,69,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,158,1971-12-11,0000-00-00,,grafca99wc,0,17,17,0,0,50.0
5,PHO,PHO,WE,5,N,,,,Phoenix Mercury,826,1922,456,598,192,519,264,652,916,501,748,282,453,137,2300,784,1845,534,724,133,348,309,711,1020,456,660,226,536,137,2235,34,mooreta01w,0,32,0,387,82,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,167,1980-04-11,0000-00-00,,grafca99wc,0,17,17,0,0,50.0
5,PHO,PHO,WE,5,N,,,,Phoenix Mercury,826,1922,456,598,192,519,264,652,916,501,748,282,453,137,2300,784,1845,534,724,133,348,309,711,1020,456,660,226,536,137,2235,34,pierspl01w,0,31,25,803,290,102,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,181,1981-08-30,0000-00-00,,grafca99wc,0,17,17,0,0,50.0
5,PHO,PHO,WE,5,N,,,,Phoenix Mercury,826,1922,456,598,192,519,264,652,916,501,748,282,453,137,2300,784,1845,534,724,133,348,309,711,1020,456,660,226,536,137,2235,34,robinas01w,0,19,0,130,17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,180,1982-08-12,0000-00-00,,grafca99wc,0,17,17,0,0,50.0
5,PHO,PHO,WE,5,N,,,,Phoenix Mercury,826,1922,456,598,192,519,264,652,916,501,748,282,453,137,2300,784,1845,534,724,133,348,309,711,1020,456,660,226,536,137,2235,34,tauradi01w,0,34,34,1130,578,117,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,172,1982-06-11,0000-00-00,Rookie of the Year,grafca99wc,0,17,17,0,0,50.0
5,PHO,PHO,WE,5,N,,,,Phoenix Mercury,826,1922,456,598,192,519,264,652,916,501,748,282,453,137,2300,784,1845,534,724,133,348,309,711,1020,456,660,226,536,137,2235,34,tayloli01w,0,5,0,26,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,200,1981-05-20,0000-00-00,,grafca99wc,0,17,17,0,0,50.0
5,PHO,PHO,WE,5,N,,,,Phoenix Mercury,826,1922,456,598,192,519,264,652,916,501,748,282,453,137,2300,784,1845,534,724,133,348,309,711,1020,456,660,226,536,137,2235,34,taylope01w,0,33,33,1076,434,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,168,1981-05-24,0000-00-00,,grafca99wc,0,17,17,0,0,50.0
5,PHO,PHO,WE,5,N,,,,Phoenix Mercury,826,1922,456,598,192,519,264,652,916,501,748,282,453,137,2300,784,1845,534,724,133,348,309,711,1020,456,660,226,536,137,2235,34,tuvicsl01w,0,33,26,691,91,115,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,194,1977-09-19,0000-00-00,,grafca99wc,0,17,17,0,0,50.0
5,PHO,PHO,WE,5,N,,,,Phoenix Mercury,826,1922,456,598,192,519,264,652,916,501,748,282,453,137,2300,784,1845,534,724,133,348,309,711,1020,456,660,226,536,137,2235,34,williad01w,1,11,8,145,65,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,170,1977-02-15,0000-00-00,,grafca99wc,0,17,17,0,0,50.0
5,PHO,PHO,WE,5,N,,,,Phoenix Mercury,826,1922,456,598,192,519,264,652,916,501,748,282,453,137,2300,784,1845,534,724,133,348,309,711,1020,456,660,226,536,137,2235,34,wrighsh01w,0,24,0,243,57,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,155,1981-09-21,0000-00-00,,grafca99wc,0,17,17,0,0,50.0
6,PHO,PHO,WE,5,N,,,,Phoenix Mercury,826,1994,531,693,178,539,342,720,1062,549,697,243,510,179,2361,855,1993,523,720,121,332,319,705,1024,470,672,265,483,112,2354,34,chriska01w,0,11,1,108,18,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,171,1980-11-16,0000-00-00,,grafca99wc,0,16,18,0,0,47.05882352941176
6,PHO,PHO,WE,5,N,,,,Phoenix Mercury,826,1994,531,693,178,539,342,720,1062,549,697,243,510,179,2361,855,1993,523,720,121,332,319,705,1024,470,672,265,483,112,2354,34,deforan01w,0,33,33,1131,433,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,160,1976-04-14,0000-00-00,,grafca99wc,0,16,18,0,0,47.05882352941176
6,PHO,PHO,WE,5,N,,,,Phoenix Mercury,826,1994,531,693,178,539,342,720,1062,549,697,243,510,179,2361,855,1993,523,720,121,332,319,705,1024,470,672,265,483,112,2354,34,harrili01w,0,27,2,297,41,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,164,1971-01-02,0000-00-00,,grafca99wc,0,16,18,0,0,47.05882352941176
6,PHO,PHO,WE,5,N,,,,Phoenix Mercury,826,1994,531,693,178,539,342,720,1062,549,697,243,510,179,2361,855,1993,523,720,121,332,319,705,1024,470,672,265,483,112,2354,34,irvinsa01w,0,12,0,122,44,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,185,1982-02-23,0000-00-00,,grafca99wc,0,16,18,0,0,47.05882352941176
6,PHO,PHO,WE,5,N,,,,Phoenix Mercury,826,1994,531,693,178,539,342,720,1062,549,697,243,510,179,2361,855,1993,523,720,121,332,319,705,1024,470,672,265,483,112,2354,34,iveyni01w,2,14,0,152,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,149,1977-09-24,0000-00-00,,grafca99wc,0,16,18,0,0,47.05882352941176
6,PHO,PHO,WE,5,N,,,,Phoenix Mercury,826,1994,531,693,178,539,342,720,1062,549,697,243,510,179,2361,855,1993,523,720,121,332,319,705,1024,470,672,265,483,112,2354,34,jacksgw01w,0,11,2,121,31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,182,1980-10-23,0000-00-00,,grafca99wc,0,16,18,0,0,47.05882352941176
6,PHO,PHO,WE,5,N,,,,Phoenix Mercury,826,1994,531,693,178,539,342,720,1062,549,697,243,510,179,2361,855,1993,523,720,121,332,319,705,1024,470,672,265,483,112,2354,34,pierspl01w,1,12,11,318,92,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,181,1981-08-30,0000-00-00,,grafca99wc,0,16,18,0,0,47.05882352941176
